id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd
151,-0.968982,-0.0954856,0.119374,1.69932,-0.054619,0.00812031,-1.4117,0.16632,-2.68947,0.126734,0,0,0,0,0,0,0,0,0,0,0,0,-0.848375,-0.0679554,0.109054,1.97281,-0.0444673,0.00736351,-1.31046,0.160278,-2.65481,0.124043,0,0,0,0,0,0,0,0,0,0,0,0,-1.16611,-0.0791338,0.118199,1.67504,-0.047266,0.00760612,-1.37195,0.163891,-2.69769,0.130598,0,0,0,0,0,0,0,0,0,0,0,0,0.836979,0.0398733,0.0134005,0.341697,0.021224,0.00148848,0.350178,0.0248617,0.437164,0.0333296,0,0,0,0,0,0,0,0,0,0,0,0
152,-1.53699,-0.0266958,-0.00854246,-0.292525,0.0359618,0.00292325,0.19759,-0.259511,0.662199,0.0057761,0,0,0,0,0,0,0,0,0,0,0,0,-1.61269,-0.00831786,-0.00223621,-0.511638,0.0377078,0.00268722,0.124947,-0.250298,0.695505,-0.00185864,0,0,0,0,0,0,0,0,0,0,0,0,-2.42129,0.0753316,0.034388,-0.0497776,0.0366709,0.00271954,0.164995,-0.257058,0.695482,-0.000766091,0,0,0,0,0,0,0,0,0,0,0,0,0.649677,0.103075,0.0652965,0.801159,0.0214031,0.00271589,0.424877,0.0474143,0.430773,0.0539886,0,0,0,0,0,0,0,0,0,0,0,0
153,0.284561,-0.00190102,0.00296949,-0.246437,-0.0243398,-0.002704,1.24185,0.168904,2.65477,0.0263736,0,0,0,0,0,0,0,0,0,0,0,0,0.29589,0.0123263,-0.0102041,-0.316392,-0.0235619,-0.00273399,1.3122,0.171732,2.67435,0.017005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881916,0.00615935,-0.000607369,0.0130254,-0.0233582,-0.0029794,1.27126,0.166974,2.68991,0.0110978,0,0,0,0,0,0,0,0,0,0,0,0,0.935128,0.101812,0.0728178,0.861755,0.0242853,0.00526703,0.407238,0.124164,0.486244,0.0913121,0,0,0,0,0,0,0,0,0,0,0,0
154,2.90979,0.012536,-0.0344061,-0.0814196,0.0236252,-0.0029858,0.959912,0.168532,0.627604,-0.0651555,0,0,0,0,0,0,0,0,0,0,0,0,2.89443,0.0227122,-0.0215128,0.0843713,0.0235961,-0.00287612,0.835336,0.190574,0.600927,-0.0762897,0,0,0,0,0,0,0,0,0,0,0,0,2.43324,0.0339904,-0.0323463,0.422399,0.0228999,-0.00264674,0.865553,0.191847,0.611432,-0.0656846,0,0,0,0,0,0,0,0,0,0,0,0,1.10928,0.0847373,0.0758514,0.847453,0.0240414,0.0047333,0.417819,0.0797448,0.423283,0.0761445,0,0,0,0,0,0,0,0,0,0,0,0
155,-2.82389,-0.00736624,-0.0222928,-0.349828,-0.021078,0.00232165,0.774951,0.0493865,0.712429,0.0275547,0,0,0,0,0,0,0,0,0,0,0,0,-3.04459,0.0288754,-0.0150779,-0.299209,-0.0229531,0.00262868,0.83779,0.0432493,0.71559,0.0309732,0,0,0,0,0,0,0,0,0,0,0,0,-3.5403,0.0469994,-0.00117506,0.166657,-0.0227357,0.00259266,0.810123,0.0462017,0.641179,0.0353079,0,0,0,0,0,0,0,0,0,0,0,0,0.547532,0.0800082,0.0672044,0.680525,0.0216242,0.00327724,0.382906,0.064982,0.443866,0.0678102,0,0,0,0,0,0,0,0,0,0,0,0
156,-1.03424,0.054471,-0.00227263,-0.404152,-0.0426443,-0.00452333,-1.60484,0.0713756,-1.28629,-0.0972907,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851991,-0.0302698,0.00452585,-0.264808,-0.0462987,-0.00430102,-1.52762,0.0674643,-1.24949,-0.0961241,0,0,0,0,0,0,0,0,0,0,0,0,0.314479,-0.0635519,0.0304277,0.33148,-0.04695,-0.00426721,-1.54404,0.0679914,-1.24317,-0.0958972,0,0,0,0,0,0,0,0,0,0,0,0,1.02658,0.103571,0.060396,0.748349,0.0187412,0.00109618,0.293204,0.0161315,0.39837,0.0218932,0,0,0,0,0,0,0,0,0,0,0,0
157,1.20223,-0.0108055,0.00333955,0.0327613,0.00263477,-0.000168747,0.385086,-0.0312553,1.00423,-0.00570571,0,0,0,0,0,0,0,0,0,0,0,0,1.02046,-0.00437259,-0.00485392,0.0113768,0.00106438,0.000521354,0.410327,-0.0246588,1.00405,0.0106188,0,0,0,0,0,0,0,0,0,0,0,0,0.75349,-0.00100629,0.000519287,-0.00279871,0.00241769,0.000149665,0.422981,-0.00948938,1.0074,8.82105e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.06777,0.0951681,0.0773548,0.913902,0.0305002,0.0057862,0.52852,0.141257,0.640677,0.092517,0,0,0,0,0,0,0,0,0,0,0,0
158,-0.684375,0.00252605,-0.00416683,-0.159507,-0.000970637,0.000186848,-0.446131,0.0119784,2.40867,0.0031787,0,0,0,0,0,0,0,0,0,0,0,0,-0.791893,0.0115486,-0.00366301,-0.202584,0.00179283,0.000199762,-0.483223,0.0250982,2.45777,0.00584338,0,0,0,0,0,0,0,0,0,0,0,0,-1.19884,0.0117004,-0.00641534,0.0532645,0.000379854,0.000692352,-0.458253,0.0324991,2.42733,0.000453477,0,0,0,0,0,0,0,0,0,0,0,0,0.903321,0.0784622,0.0738375,0.894196,0.025239,0.00568068,0.446538,0.140011,0.636316,0.0855524,0,0,0,0,0,0,0,0,0,0,0,0
159,0.357384,-0.0721602,0.0147815,-0.0752288,-0.0408393,-0.00965701,-0.305971,0.192247,0.963451,-0.0617995,0,0,0,0,0,0,0,0,0,0,0,0,0.603558,-0.0778426,0.0134894,0.0385969,-0.0413395,-0.00965305,-0.437725,0.199223,0.987098,-0.0616434,0,0,0,0,0,0,0,0,0,0,0,0,0.722801,-0.0510358,0.0586134,0.501528,-0.0438193,-0.00944737,-0.35411,0.194645,0.918736,-0.0582472,0,0,0,0,0,0,0,0,0,0,0,0,0.622054,0.071686,0.074025,0.940653,0.0168785,0.00103114,0.280446,0.016038,0.365213,0.0209402,0,0,0,0,0,0,0,0,0,0,0,0
160,-0.373145,-0.0177528,-0.00109982,-0.337441,0.0261172,0.000489093,-0.205979,0.209431,-1.33402,-0.0841864,0,0,0,0,0,0,0,0,0,0,0,0,-0.319894,-0.0307373,-0.0132603,-0.312224,0.0259866,0.000951213,-0.185205,0.20306,-1.3644,-0.0837275,0,0,0,0,0,0,0,0,0,0,0,0,-0.686523,-0.00315973,0.00162162,-0.00795726,0.025968,0.00100155,-0.212697,0.211135,-1.35562,-0.0826733,0,0,0,0,0,0,0,0,0,0,0,0,0.720471,0.0876485,0.0734542,0.853386,0.0204052,0.00386599,0.414647,0.0820695,0.440912,0.0675231,0,0,0,0,0,0,0,0,0,0,0,0
161,0.583951,-0.00429485,-0.000389024,-0.0626843,-0.0215051,-0.000912554,0.219067,-0.0093816,-0.407916,-0.00347095,0,0,0,0,0,0,0,0,0,0,0,0,0.632738,-0.015663,0.00366107,0.027372,-0.0175222,-0.000429024,0.267816,-0.0375807,-0.395356,0.00359469,0,0,0,0,0,0,0,0,0,0,0,0,0.238376,-0.00109392,0.000562821,-0.00302534,-0.0203214,-0.000879839,0.240338,-0.0164064,-0.374644,0.000305625,0,0,0,0,0,0,0,0,0,0,0,0,1.15937,0.0999024,0.0766302,0.950807,0.0241412,0.00520254,0.528272,0.144783,0.653063,0.0948775,0,0,0,0,0,0,0,0,0,0,0,0
162,0.839395,-0.00679924,0.0024314,-0.27827,0.00823929,-0.00216893,0.320354,0.0118905,-2.2706,-0.0259447,0,0,0,0,0,0,0,0,0,0,0,0,0.792666,-0.00387252,-0.0105424,-0.139253,0.0055712,-0.00133266,0.345677,0.0163095,-2.29913,-0.00707534,0,0,0,0,0,0,0,0,0,0,0,0,0.563325,-0.0013943,0.000771593,-0.00393554,0.00803687,-0.00224393,0.324052,0.0176131,-2.29926,-0.017622,0,0,0,0,0,0,0,0,0,0,0,0,0.885634,0.0908038,0.0737709,0.905339,0.0239584,0.00509301,0.415322,0.116644,0.491396,0.0860514,0,0,0,0,0,0,0,0,0,0,0,0
163,-2.73754,-0.00888754,-0.00327929,-0.0346847,0.0201566,0.000236523,-0.43481,-0.00953852,-0.466138,0.0157653,0,0,0,0,0,0,0,0,0,0,0,0,-2.62072,-0.00126154,0.0131067,-0.0375706,0.0210654,0.000117305,-0.407321,0.00322713,-0.39768,0.0157478,0,0,0,0,0,0,0,0,0,0,0,0,-3.58166,-0.000309164,6.24791e-05,-0.00125931,0.0207268,3.8165e-05,-0.391379,-0.00851289,-0.408059,0.000220683,0,0,0,0,0,0,0,0,0,0,0,0,1.38655,0.096658,0.088056,1.00185,0.0324567,0.00627427,0.573085,0.145813,0.61769,0.0892657,0,0,0,0,0,0,0,0,0,0,0,0
164,2.16983,-0.0360265,0.0334752,0.0382232,-0.0405829,-0.00141222,-0.527792,-0.0277677,3.17006,0.0177464,0,0,0,0,0,0,0,0,0,0,0,0,2.10085,-0.0308575,0.0150428,0.0577879,-0.041806,-0.000595603,-0.485104,-0.0263267,3.20599,0.00749403,0,0,0,0,0,0,0,0,0,0,0,0,1.83474,-0.0349885,0.0221765,0.0714346,-0.0450086,-0.000762922,-0.491924,-0.0246009,3.18853,0.0132248,0,0,0,0,0,0,0,0,0,0,0,0,1.02308,0.0974115,0.0813776,0.966137,0.0246824,0.00497508,0.45825,0.147353,0.455594,0.0993654,0,0,0,0,0,0,0,0,0,0,0,0
165,1.44129,0.00611887,-0.00132175,0.035824,0.0374682,9.08768e-05,-1.11141,-0.0144609,-0.74051,-0.0151722,0,0,0,0,0,0,0,0,0,0,0,0,1.31056,-0.00523178,0.000623515,-0.0649045,0.0355738,7.59631e-06,-1.13783,-0.0250171,-0.725558,-0.00142924,0,0,0,0,0,0,0,0,0,0,0,0,1.00882,-0.00024396,0.000124953,-0.000699793,0.0357373,-0.000233008,-1.07786,-0.0106708,-0.722916,0.000315988,0,0,0,0,0,0,0,0,0,0,0,0,1.12114,0.0969535,0.0797415,0.934558,0.0287792,0.00560383,0.590617,0.167711,0.652063,0.0958247,0,0,0,0,0,0,0,0,0,0,0,0
166,2.05293,-0.00129779,-0.0227556,-0.229484,0.0113301,-0.00465615,0.144876,0.262342,-0.0743768,-0.0878261,0,0,0,0,0,0,0,0,0,0,0,0,1.90924,-0.00501907,-0.0194228,-0.1808,0.0102731,-0.00456591,0.306033,0.252791,-0.0576733,-0.088399,0,0,0,0,0,0,0,0,0,0,0,0,0.948266,0.0853088,0.0142327,0.0784938,0.00844258,-0.004439,0.189519,0.26012,-0.0951238,-0.0845378,0,0,0,0,0,0,0,0,0,0,0,0,0.841623,0.0999337,0.0718279,0.902805,0.0194916,0.00121112,0.279123,0.0151873,0.380545,0.0223674,0,0,0,0,0,0,0,0,0,0,0,0
167,1.07988,0.0299482,-0.0225063,-0.0872155,-0.0387836,-0.0022556,0.275248,-0.045996,0.43485,0.0383796,0,0,0,0,0,0,0,0,0,0,0,0,1.21075,0.018637,-0.0350448,-0.00969287,-0.0381209,-0.0025669,0.316882,-0.0466573,0.422287,0.0418384,0,0,0,0,0,0,0,0,0,0,0,0,0.221585,0.0474527,-0.0298752,0.535528,-0.0378343,-0.00250125,0.293518,-0.0444973,0.422445,0.0391305,0,0,0,0,0,0,0,0,0,0,0,0,0.91572,0.0752688,0.0762483,0.799935,0.0225941,0.00312034,0.390824,0.0529599,0.445845,0.0535846,0,0,0,0,0,0,0,0,0,0,0,0
168,3.88994,-0.00942361,-0.0218516,-0.200569,-0.0195347,0.00380894,-0.81692,0.117654,0.757909,0.144505,0,0,0,0,0,0,0,0,0,0,0,0,3.83501,-0.00479772,-0.0167954,-0.206756,-0.0201381,0.00379987,-0.762441,0.106823,0.657289,0.160079,0,0,0,0,0,0,0,0,0,0,0,0,3.55976,0.0140182,-0.00586421,0.0586108,-0.0207602,0.00389298,-0.811663,0.114123,0.726579,0.148718,0,0,0,0,0,0,0,0,0,0,0,0,0.884749,0.076924,0.0649971,0.848941,0.0242201,0.00336988,0.35799,0.0499002,0.440522,0.0534313,0,0,0,0,0,0,0,0,0,0,0,0
169,-2.50908,0.149805,-0.0136864,-0.0150473,0.023958,-0.0101922,-0.781946,0.104434,0.294383,-0.249227,0,0,0,0,0,0,0,0,0,0,0,0,-2.25187,0.1448,-0.0107783,-0.0312166,0.0177574,-0.00982239,-0.870635,0.109472,0.23247,-0.245531,0,0,0,0,0,0,0,0,0,0,0,0,-2.97146,0.142529,-0.0110539,0.160189,0.0193708,-0.00991774,-0.901133,0.111656,0.298325,-0.248799,0,0,0,0,0,0,0,0,0,0,0,0,0.79599,0.0174179,0.0524669,0.498096,0.0223451,0.0013713,0.34233,0.0192663,0.311774,0.0179825,0,0,0,0,0,0,0,0,0,0,0,0
170,-1.04636,-0.0477765,0.0162935,-0.224214,-0.000971333,0.0003384,0.0504935,-0.0881286,-1.32296,-0.000627545,0,0,0,0,0,0,0,0,0,0,0,0,-0.90706,-0.0486626,0.0258737,-0.269505,-0.00247676,0.000839079,-0.0263626,-0.0677811,-1.35446,0.00207595,0,0,0,0,0,0,0,0,0,0,0,0,-1.18448,-0.0583959,0.0385078,0.339868,-0.000829017,0.000581012,0.00794455,-0.0787498,-1.35492,0.00446122,0,0,0,0,0,0,0,0,0,0,0,0,0.823145,0.0968149,0.0761324,0.887573,0.0226387,0.00524444,0.466032,0.138215,0.464708,0.0879989,0,0,0,0,0,0,0,0,0,0,0,0
171,-1.54633,-0.0741878,0.00301348,-0.335987,0.0214203,0.00335299,1.49801,-0.10359,-0.00591135,0.114453,0,0,0,0,0,0,0,0,0,0,0,0,-1.53208,-0.0749135,0.00369675,-0.187399,0.0209096,0.00334868,1.46826,-0.0995474,-0.0119845,0.12077,0,0,0,0,0,0,0,0,0,0,0,0,-1.74921,-0.051349,0.0179892,0.127678,0.0240316,0.00275193,1.46145,-0.0948628,0.0203906,0.114094,0,0,0,0,0,0,0,0,0,0,0,0,0.652392,0.0926082,0.0616166,0.930803,0.022851,0.00436752,0.442335,0.0842931,0.455328,0.0746213,0,0,0,0,0,0,0,0,0,0,0,0
172,-1.5408,0.00926802,-0.0129404,-0.291801,0.0258143,0.000738137,-0.372924,0.0689479,-0.64789,0.0304496,0,0,0,0,0,0,0,0,0,0,0,0,-1.68574,0.0205625,-0.0194381,-0.108266,0.0262524,0.000781942,-0.482063,0.0945121,-0.668556,0.0348111,0,0,0,0,0,0,0,0,0,0,0,0,-2.77018,0.0555097,-0.0206396,0.435273,0.0231455,0.00122188,-0.428208,0.0814434,-0.667513,0.0343321,0,0,0,0,0,0,0,0,0,0,0,0,0.961502,0.0872126,0.0746408,0.833421,0.0234394,0.0037687,0.416023,0.0819388,0.421777,0.0631035,0,0,0,0,0,0,0,0,0,0,0,0
173,-0.158549,-0.147019,0.0319992,1.34673,-0.059065,-0.00144753,-0.11939,0.0402035,1.50137,-0.0444024,0,0,0,0,0,0,0,0,0,0,0,0,-0.420789,-0.147868,0.0437418,1.16577,-0.056007,-0.00214894,-0.198609,0.0509947,1.63829,-0.0738958,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473298,-0.14282,0.0267264,1.45907,-0.0594723,-0.00164524,-0.125097,0.0402083,1.5608,-0.0547499,0,0,0,0,0,0,0,0,0,0,0,0,0.744536,0.0507846,0.0377623,0.621541,0.020502,0.00351527,0.435053,0.093842,0.452457,0.0733057,0,0,0,0,0,0,0,0,0,0,0,0
174,-0.798823,0.0492999,-0.0056075,-0.108997,0.0403744,-0.00456085,-0.362991,-0.0541483,-0.542975,0.0101232,0,0,0,0,0,0,0,0,0,0,0,0,-0.84177,0.0467991,-0.025911,-0.0937978,0.04041,-0.00506701,-0.410576,-0.0466059,-0.573671,0.0185741,0,0,0,0,0,0,0,0,0,0,0,0,-1.7633,0.077183,-0.00467574,0.370812,0.0401163,-0.00506775,-0.38864,-0.0499898,-0.540366,0.0118113,0,0,0,0,0,0,0,0,0,0,0,0,0.962862,0.0854732,0.0690478,0.856748,0.0216411,0.00381538,0.404586,0.0866548,0.450738,0.0669782,0,0,0,0,0,0,0,0,0,0,0,0
175,-0.494548,0.0436899,-0.0271924,-0.0952595,0.0178494,0.00461341,1.17131,-0.204362,-4.03609,0.11468,0,0,0,0,0,0,0,0,0,0,0,0,-0.291011,0.0415402,-0.0114644,-0.0364047,0.0157581,0.00489996,1.19032,-0.204451,-4.005,0.114019,0,0,0,0,0,0,0,0,0,0,0,0,-1.34502,0.0685767,-0.0137465,0.462008,0.0151705,0.00485023,1.19225,-0.205664,-4.06999,0.119034,0,0,0,0,0,0,0,0,0,0,0,0,0.889538,0.0691929,0.0681303,0.871722,0.018628,0.00236341,0.344004,0.0368008,0.428194,0.0455001,0,0,0,0,0,0,0,0,0,0,0,0
176,-1.60768,-0.0235029,0.000659569,-0.244638,-0.00423453,0.00157651,-0.818391,-0.136972,1.4792,0.019117,0,0,0,0,0,0,0,0,0,0,0,0,-1.54767,-0.031534,-0.00395336,-0.316301,-0.00706809,0.00182049,-0.767701,-0.137402,1.5445,0.0160491,0,0,0,0,0,0,0,0,0,0,0,0,-1.79259,-0.0223056,0.0135152,0.00165235,-0.00470693,0.00147444,-0.829212,-0.126284,1.53075,0.0103635,0,0,0,0,0,0,0,0,0,0,0,0,0.678182,0.0882741,0.0632634,0.896957,0.0212115,0.00520006,0.392153,0.0952786,0.459327,0.0717691,0,0,0,0,0,0,0,0,0,0,0,0
177,-2.43786,-0.0487948,0.00909999,-0.492674,-0.0138187,0.00645456,1.32322,-0.196143,-1.51615,0.0767747,0,0,0,0,0,0,0,0,0,0,0,0,-2.27403,-0.0337911,0.0300675,-0.309031,-0.0198876,0.00695826,1.41972,-0.201423,-1.35734,0.0678886,0,0,0,0,0,0,0,0,0,0,0,0,-2.11154,-0.00356878,0.0747651,0.246531,-0.0132356,0.00648231,1.31026,-0.194844,-1.42478,0.0714637,0,0,0,0,0,0,0,0,0,0,0,0,0.417671,0.0741537,0.0667135,0.936282,0.0199494,0.00123655,0.269352,0.0160301,0.286875,0.0157559,0,0,0,0,0,0,0,0,0,0,0,0
178,-0.912758,0.00481984,-0.0167167,-0.184676,0.0561356,0.00264913,0.326728,-0.097496,1.38083,0.0984935,0,0,0,0,0,0,0,0,0,0,0,0,-0.974764,-0.00103869,-0.0246916,-0.131192,0.0545992,0.0025978,0.286096,-0.079715,1.40606,0.0861243,0,0,0,0,0,0,0,0,0,0,0,0,-1.67863,0.0357053,-0.0249323,0.336808,0.0567192,0.00210046,0.336226,-0.0921541,1.36394,0.0992981,0,0,0,0,0,0,0,0,0,0,0,0,0.963043,0.0904937,0.0763466,0.93695,0.021481,0.0046116,0.410069,0.0989847,0.435636,0.0837884,0,0,0,0,0,0,0,0,0,0,0,0
179,-2.42109,0.0453165,-0.0211779,-0.123193,0.0636555,0.00571167,1.07606,0.0262307,0.484507,0.0811851,0,0,0,0,0,0,0,0,0,0,0,0,-2.53111,0.0551636,-0.0157781,0.0264007,0.0648888,0.00534353,1.17072,0.0114932,0.538631,0.0740113,0,0,0,0,0,0,0,0,0,0,0,0,-3.25599,0.0806559,0.00557877,0.293163,0.0625196,0.00581596,1.07109,0.0250981,0.55419,0.0700397,0,0,0,0,0,0,0,0,0,0,0,0,0.822096,0.0627377,0.0658401,0.81818,0.0223877,0.00316399,0.378459,0.0526618,0.396178,0.0537812,0,0,0,0,0,0,0,0,0,0,0,0
180,-0.820647,0.18866,0.00700925,-0.664115,0.00604052,-0.00173079,0.859369,-0.186422,-2.01819,-0.0942021,0,0,0,0,0,0,0,0,0,0,0,0,-0.837211,0.184062,0.0246577,-0.514789,-1.78554e-05,-0.00144111,0.934236,-0.188448,-1.95449,-0.0975112,0,0,0,0,0,0,0,0,0,0,0,0,-1.39617,0.180481,0.0163209,-0.429368,0.00602037,-0.00170859,0.937342,-0.189436,-1.95975,-0.096324,0,0,0,0,0,0,0,0,0,0,0,0,0.710796,0.0155698,0.0776801,0.480658,0.0198931,0.00122834,0.290327,0.0171088,0.310292,0.0177266,0,0,0,0,0,0,0,0,0,0,0,0
181,-0.284591,-0.0223451,0.00104891,-0.242321,-0.00888017,-0.00387315,-0.276974,0.179921,-2.8127,-0.0397386,0,0,0,0,0,0,0,0,0,0,0,0,-0.190953,-0.00665062,0.0147572,-0.263912,-0.0102891,-0.00329848,-0.270993,0.194503,-2.73758,-0.0599733,0,0,0,0,0,0,0,0,0,0,0,0,-0.700279,-0.0157343,0.00934464,-0.0134615,-0.00904673,-0.00332138,-0.253572,0.174117,-2.76353,-0.0546897,0,0,0,0,0,0,0,0,0,0,0,0,0.997027,0.104397,0.0775805,0.980689,0.0227953,0.00528157,0.455249,0.136549,0.480913,0.091522,0,0,0,0,0,0,0,0,0,0,0,0
182,0.624174,-0.084482,0.038789,0.169857,0.00743341,0.000656529,-0.619337,0.00946908,1.51169,0.0184889,0,0,0,0,0,0,0,0,0,0,0,0,0.634333,-0.0789045,0.0321194,0.276378,0.00741662,0.0013207,-0.628858,0.00844939,1.48211,0.0206729,0,0,0,0,0,0,0,0,0,0,0,0,0.543167,-0.0887183,0.0590797,0.948635,0.00749263,0.00121907,-0.66453,0.0180407,1.48415,0.0221681,0,0,0,0,0,0,0,0,0,0,0,0,0.837043,0.0877655,0.0768566,0.941637,0.0216427,0.00506394,0.413113,0.116802,0.459345,0.0881027,0,0,0,0,0,0,0,0,0,0,0,0
183,-1.1076,-0.142646,0.0794749,0.824631,-0.00750464,0.00559368,0.541374,0.0922205,2.98418,-0.0280419,0,0,0,0,0,0,0,0,0,0,0,0,-1.15812,-0.145406,0.0747556,0.848456,-0.00651728,0.0062867,0.567338,0.0885066,3.0404,-0.0476384,0,0,0,0,0,0,0,0,0,0,0,0,-1.16612,-0.133133,0.0740571,0.891803,-0.00621532,0.00588339,0.521021,0.0951135,3.13655,-0.0600125,0,0,0,0,0,0,0,0,0,0,0,0,0.430719,0.0171687,0.0117877,0.157179,0.021126,0.00392851,0.399001,0.0734416,0.439512,0.0689029,0,0,0,0,0,0,0,0,0,0,0,0
184,-1.80002,-0.0123912,-0.000901138,-0.0868746,0.0469339,0.000545669,0.30458,-0.00378462,-0.162469,-0.0109652,0,0,0,0,0,0,0,0,0,0,0,0,-1.89181,-0.00456882,9.80736e-05,-0.0810005,0.0433344,0.000996535,0.419555,-0.0106199,-0.198825,0.00402271,0,0,0,0,0,0,0,0,0,0,0,0,-2.65093,-0.000364521,0.000188065,-0.00104381,0.0438303,0.00120637,0.407952,-0.0111413,-0.235287,0.000306052,0,0,0,0,0,0,0,0,0,0,0,0,1.12799,0.102733,0.081234,0.961806,0.0260442,0.00551094,0.515201,0.141729,0.646904,0.0927439,0,0,0,0,0,0,0,0,0,0,0,0
185,-1.07817,0.0770442,-0.0319857,0.509597,0.0271961,0.00109925,-0.422389,0.115076,-0.844882,0.0530927,0,0,0,0,0,0,0,0,0,0,0,0,-0.652594,0.0460686,-0.0278477,0.372081,0.0273669,-5.04757e-05,-0.408083,0.120419,-0.824,0.037462,0,0,0,0,0,0,0,0,0,0,0,0,-2.50789,0.092936,-0.0353889,1.09172,0.0290516,0.000313073,-0.395608,0.105728,-0.87336,0.0478646,0,0,0,0,0,0,0,0,0,0,0,0,1.44508,0.0903495,0.0722813,0.972541,0.0230685,0.00529568,0.451652,0.138388,0.462612,0.0933736,0,0,0,0,0,0,0,0,0,0,0,0
186,1.35109,-0.0554885,0.0451711,-0.216736,0.00327423,0.0042042,2.18373,0.109977,0.25418,0.101325,0,0,0,0,0,0,0,0,0,0,0,0,1.30573,-0.0542,0.0365396,-0.103374,0.0075434,0.00353391,2.17928,0.108604,0.217325,0.108396,0,0,0,0,0,0,0,0,0,0,0,0,1.69605,-0.0379672,0.080328,0.583632,0.00569998,0.00369755,2.1928,0.108999,0.259543,0.103171,0,0,0,0,0,0,0,0,0,0,0,0,0.827064,0.08113,0.0780731,0.947826,0.0217648,0.00281277,0.353379,0.0516487,0.401063,0.0496256,0,0,0,0,0,0,0,0,0,0,0,0
187,-0.615151,0.222665,0.00806062,-0.46404,-0.0238373,-0.00390993,0.497999,-0.182876,1.8703,-0.00960986,0,0,0,0,0,0,0,0,0,0,0,0,-0.770468,0.222336,0.00661806,-0.46009,-0.0232192,-0.003884,0.359204,-0.175814,1.91482,-0.0114628,0,0,0,0,0,0,0,0,0,0,0,0,-1.20184,0.211651,0.0234737,-0.240106,-0.0250936,-0.00375436,0.494593,-0.183131,1.91992,-0.0119621,0,0,0,0,0,0,0,0,0,0,0,0,0.790311,0.0104452,0.068171,0.234812,0.0161881,0.00098198,0.331918,0.0183354,0.339563,0.0191102,0,0,0,0,0,0,0,0,0,0,0,0
188,-1.30158,-0.0494185,0.0270943,-0.231859,-0.0218519,-0.0014694,0.262565,0.0778745,2.71724,0.059014,0,0,0,0,0,0,0,0,0,0,0,0,-1.36334,-0.0385259,0.019842,-0.261325,-0.023754,-0.0009156,0.246739,0.0945143,2.76045,0.0517378,0,0,0,0,0,0,0,0,0,0,0,0,-1.51378,-0.0575119,0.0429738,0.377259,-0.0231817,-0.00102204,0.238863,0.0893797,2.76493,0.052304,0,0,0,0,0,0,0,0,0,0,0,0,0.758345,0.0886305,0.0821791,0.901886,0.0228781,0.00490705,0.396144,0.128879,0.459963,0.0901755,0,0,0,0,0,0,0,0,0,0,0,0
189,2.77161,0.00549664,-0.0176524,-0.177317,-0.0188227,-0.00197704,-0.38125,0.131873,0.842156,0.0709132,0,0,0,0,0,0,0,0,0,0,0,0,2.80589,0.00103181,-0.0118237,-0.17814,-0.0208831,-0.00214808,-0.379472,0.141587,0.891509,0.0684844,0,0,0,0,0,0,0,0,0,0,0,0,2.48877,0.0172717,-0.00568297,0.0677895,-0.0200515,-0.00196272,-0.353052,0.130067,0.866583,0.0726582,0,0,0,0,0,0,0,0,0,0,0,0,0.937192,0.0947942,0.0717402,0.836988,0.022423,0.00501241,0.39771,0.0889733,0.435771,0.0839394,0,0,0,0,0,0,0,0,0,0,0,0
