id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha21_mean,eta_alpha22_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha21_mode,eta_alpha22_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha21_sd,eta_alpha22_sd
251,1.3778,-0.0216938,-0.000638319,-0.216931,0.009565,0.00274487,0,0,0,0,0,0,0,0,1.28472,-0.0207503,-0.00124723,-0.283721,0.00850507,0.00288572,0,0,0,0,0,0,0,0,1.01779,-0.0159704,0.0114119,-0.01254,0.0100639,0.00239412,0,0,0,0,0,0,0,0,0.836164,0.0897914,0.08977,0.783064,0.0232457,0.00568616,0,0,0,0,0,0,0,0
252,1.77321,0.0298286,0.00885669,-0.43861,0.0251549,0.00439589,0,0,0,0,0,0,0,0,1.85963,-0.00683141,-0.00428393,-0.295514,0.0204664,0.00474358,0,0,0,0,0,0,0,0,2.37502,-0.0397631,0.0239702,0.0655655,0.0204341,0.00466389,0,0,0,0,0,0,0,0,0.94106,0.117156,0.0701981,0.785865,0.0202229,0.00112935,0,0,0,0,0,0,0,0
253,0.966956,0.0307509,-0.0117117,0.047337,-0.0331766,-0.00216346,0,0,0,0,0,0,0,0,0.940607,0.0270244,-0.0103773,-0.0301693,-0.0301846,-0.00183256,0,0,0,0,0,0,0,0,0.661111,0.0121382,-0.0064528,0.0414163,-0.0338886,-0.00228023,0,0,0,0,0,0,0,0,1.15927,0.110919,0.0834198,0.885329,0.0345097,0.00557218,0,0,0,0,0,0,0,0
254,-2.01344,0.0146227,-0.0360558,-0.0673996,0.064459,0.00679335,0,0,0,0,0,0,0,0,-1.48434,-0.00606197,-0.0131683,-0.307857,0.0632655,0.00623517,0,0,0,0,0,0,0,0,-3.10419,0.0390437,-0.0480907,0.492553,0.0651853,0.00666694,0,0,0,0,0,0,0,0,0.961415,0.0893086,0.07804,0.787977,0.0233856,0.0048738,0,0,0,0,0,0,0,0
255,1.80482,0.0210932,-0.0266073,-0.0491528,0.00618151,0.00248236,0,0,0,0,0,0,0,0,1.82202,0.00932498,-0.038109,-0.0748055,0.00571154,0.00244885,0,0,0,0,0,0,0,0,0.964592,0.0587762,-0.0238453,0.381091,0.00598787,0.00238827,0,0,0,0,0,0,0,0,1.01764,0.0901687,0.0743882,0.871545,0.0213136,0.00312246,0,0,0,0,0,0,0,0
256,4.74235,0.025663,-0.0085629,-0.152259,0.0712652,-0.00263174,0,0,0,0,0,0,0,0,4.8875,0.0295183,0.00464746,-0.30668,0.0658597,-0.0023963,0,0,0,0,0,0,0,0,3.89401,0.101326,0.0241816,0.027692,0.0666083,-0.00235397,0,0,0,0,0,0,0,0,0.927917,0.0902551,0.0750163,0.822619,0.0189514,0.00103895,0,0,0,0,0,0,0,0
257,1.56442,-0.0216072,0.00738377,-0.302086,0.0275404,0.00316061,0,0,0,0,0,0,0,0,1.50381,-0.0173423,0.0100503,-0.193229,0.0323985,0.00279912,0,0,0,0,0,0,0,0,1.34822,-0.03147,0.0233786,0.0360712,0.0308811,0.00276354,0,0,0,0,0,0,0,0,0.809018,0.0962523,0.0759667,0.794193,0.0235982,0.00384019,0,0,0,0,0,0,0,0
258,-1.41564,-0.029857,0.0179717,-0.108286,-0.035054,-0.00468873,0,0,0,0,0,0,0,0,-1.45834,-0.037332,0.0178663,-0.143225,-0.03847,-0.00401699,0,0,0,0,0,0,0,0,-1.97004,-0.06444,0.0512949,0.366542,-0.0363013,-0.00456476,0,0,0,0,0,0,0,0,0.835475,0.107932,0.0900108,0.855468,0.0254077,0.00582457,0,0,0,0,0,0,0,0
259,-2.25675,-0.0352382,0.0197202,-0.174701,-0.018318,-0.000848886,0,0,0,0,0,0,0,0,-2.26651,-0.0430323,0.0147595,-0.216769,-0.0160117,-0.00113795,0,0,0,0,0,0,0,0,-2.62491,-0.0516558,0.0440679,0.223829,-0.0178353,-0.000705275,0,0,0,0,0,0,0,0,0.746071,0.0828275,0.0933398,0.770044,0.0242364,0.0052949,0,0,0,0,0,0,0,0
260,-1.42675,0.077176,-0.0353114,0.575292,-0.00604604,-0.00757745,0,0,0,0,0,0,0,0,-1.23613,0.0608402,-0.0420543,0.732306,-0.00817512,-0.00729327,0,0,0,0,0,0,0,0,-2.6623,0.0861459,-0.0197503,0.87604,-0.00683364,-0.00746721,0,0,0,0,0,0,0,0,1.25039,0.0407644,0.0703807,0.621835,0.022115,0.00134793,0,0,0,0,0,0,0,0
261,2.35293,0.0416969,-0.0338555,0.116495,0.0284838,0.00525244,0,0,0,0,0,0,0,0,2.49074,0.0350621,-0.0326992,0.0945636,0.0315141,0.00512547,0,0,0,0,0,0,0,0,1.63841,0.059363,-0.0332023,0.500923,0.0294187,0.00520216,0,0,0,0,0,0,0,0,1.11337,0.0881626,0.0793567,0.761323,0.0234472,0.00311001,0,0,0,0,0,0,0,0
262,2.11899,-0.0111864,-0.0156467,-0.197964,0.00220701,-0.0115541,0,0,0,0,0,0,0,0,2.23101,-0.0226361,-0.00228747,-0.310065,0.00140321,-0.0115466,0,0,0,0,0,0,0,0,1.82356,0.0251996,-0.00138936,0.0635314,0.00404621,-0.011663,0,0,0,0,0,0,0,0,0.717644,0.0832601,0.0761367,0.849094,0.0211039,0.00118216,0,0,0,0,0,0,0,0
263,-5.0109,-0.039481,-0.00482771,-0.689806,-0.00486852,0.000644749,0,0,0,0,0,0,0,0,-5.03931,-0.0160732,0.0124792,-0.507573,-0.00360574,0.000740809,0,0,0,0,0,0,0,0,-4.96682,-0.020181,0.0149421,-0.0050797,-0.00646957,0.00127885,0,0,0,0,0,0,0,0,0.0628752,0.0618217,0.0707754,0.695629,0.0219031,0.0048459,0,0,0,0,0,0,0,0
264,-0.724506,-0.0222208,-0.0135868,-0.283986,0.0474527,0.00900852,0,0,0,0,0,0,0,0,-0.823723,-0.0152703,-0.0363044,-0.251879,0.0480385,0.0089364,0,0,0,0,0,0,0,0,-1.09371,0.00317633,-0.00845748,0.0279005,0.0478316,0.00907337,0,0,0,0,0,0,0,0,0.754348,0.072986,0.0846485,0.783425,0.0241074,0.0030108,0,0,0,0,0,0,0,0
265,1.23819,-0.0300689,0.020313,-0.133759,0.00847635,0.000558259,0,0,0,0,0,0,0,0,1.2901,-0.0352177,0.0269521,-0.0603073,0.00588543,0.00031078,0,0,0,0,0,0,0,0,0.881448,-0.0333246,0.0260457,0.0501059,0.006684,0.000696495,0,0,0,0,0,0,0,0,0.90841,0.0902958,0.0823122,0.873916,0.0258099,0.00513809,0,0,0,0,0,0,0,0
266,-0.727317,-0.00303664,0.00214502,-0.0949105,0.013708,0.00120812,0,0,0,0,0,0,0,0,-0.52688,-0.0155431,0.0011462,0.0419491,0.016337,0.000893781,0,0,0,0,0,0,0,0,-1.25179,-0.00456156,0.00323205,-0.00974852,0.0151566,0.000377193,0,0,0,0,0,0,0,0,1.25035,0.100849,0.0859753,0.862177,0.0310987,0.00576145,0,0,0,0,0,0,0,0
267,-4.0523,0.0456663,-0.0381663,0.413772,0.0212683,0.000608682,0,0,0,0,0,0,0,0,-4.72722,0.0810492,-0.0655607,0.510587,0.0222511,0.0011518,0,0,0,0,0,0,0,0,-4.78224,0.0650291,-0.037668,0.577202,0.0220498,0.00055067,0,0,0,0,0,0,0,0,0.507097,0.0701101,0.0736699,0.543022,0.0279955,0.00549603,0,0,0,0,0,0,0,0
268,1.16178,-0.00488706,-0.0196865,-0.160755,0.00929221,-0.00631924,0,0,0,0,0,0,0,0,1.09547,0.000692807,-0.0300755,-0.22439,0.014024,-0.00674733,0,0,0,0,0,0,0,0,0.47933,0.0514645,0.00266604,0.118389,0.010524,-0.00638183,0,0,0,0,0,0,0,0,0.771079,0.0887812,0.0841698,0.731018,0.0214127,0.00241379,0,0,0,0,0,0,0,0
269,1.78495,-0.0593302,0.0347316,-0.0867572,-0.0143746,-0.00307318,0,0,0,0,0,0,0,0,2.01073,-0.0560065,0.0233219,-0.00882643,-0.0199218,-0.00204721,0,0,0,0,0,0,0,0,1.68158,-0.0803498,0.0762837,0.771714,-0.017,-0.00275314,0,0,0,0,0,0,0,0,0.935484,0.104341,0.0832323,0.901055,0.0225686,0.00512815,0,0,0,0,0,0,0,0
270,-1.84502,-0.0192267,0.192576,0.265834,0.0294451,0.00439036,0,0,0,0,0,0,0,0,-1.65132,-0.0360417,0.191207,0.209236,0.0305439,0.00459078,0,0,0,0,0,0,0,0,-1.84591,0.0128617,0.168963,0.594772,0.0273946,0.00476148,0,0,0,0,0,0,0,0,0.468377,0.0305045,0.00731144,0.143431,0.0206133,0.00234302,0,0,0,0,0,0,0,0
271,2.27933,0.00779573,-0.0227976,-0.221846,0.0110515,-0.00316098,0,0,0,0,0,0,0,0,2.41161,0.00219601,-0.03122,-0.292746,0.0155302,-0.00354002,0,0,0,0,0,0,0,0,1.94583,0.038246,-0.0121943,0.131842,0.0141665,-0.00338792,0,0,0,0,0,0,0,0,1.01911,0.0825782,0.0784481,0.842621,0.0201788,0.00149122,0,0,0,0,0,0,0,0
272,-0.741472,-0.0318901,0.00760555,-0.30114,0.0176392,0.0064237,0,0,0,0,0,0,0,0,-0.686223,-0.0187533,0.0376506,-0.394962,0.0206535,0.00523903,0,0,0,0,0,0,0,0,-0.998534,-0.0238271,0.0185804,0.00644518,0.0186305,0.00604608,0,0,0,0,0,0,0,0,0.756027,0.0809415,0.0843077,0.798185,0.0241968,0.0044441,0,0,0,0,0,0,0,0
273,2.34494,-0.00663456,0.0011309,-0.324957,0.0290649,0.00308501,0,0,0,0,0,0,0,0,2.50665,-0.0280557,-0.00728781,-0.287151,0.0268645,0.003216,0,0,0,0,0,0,0,0,2.589,-0.0281428,0.0173193,0.0124042,0.0318896,0.00288775,0,0,0,0,0,0,0,0,0.83741,0.116586,0.0673097,0.8417,0.0147351,0.000986072,0,0,0,0,0,0,0,0
274,0.967075,-0.0276088,0.00270064,-0.299086,-0.0201696,0.00177294,0,0,0,0,0,0,0,0,1.03829,-0.0498076,0.00462139,-0.234097,-0.0177588,0.00142862,0,0,0,0,0,0,0,0,0.778686,-0.024498,0.0181292,0.0068362,-0.0193525,0.00141499,0,0,0,0,0,0,0,0,0.782463,0.0883429,0.0823729,0.832448,0.0234223,0.00367647,0,0,0,0,0,0,0,0
275,1.53619,0.112003,-0.0440172,0.953432,-0.0120145,0.000116738,0,0,0,0,0,0,0,0,1.57925,0.103348,-0.0414489,1.0426,-0.00962803,-0.000106501,0,0,0,0,0,0,0,0,0.745502,0.104532,-0.0459069,1.12678,-0.00830418,-0.000178038,0,0,0,0,0,0,0,0,1.20235,0.0542825,0.076678,0.611927,0.0206891,0.00337754,0,0,0,0,0,0,0,0
276,-1.01907,0.000984809,-0.00147402,-0.217907,0.0287184,0.00147467,0,0,0,0,0,0,0,0,-1.03025,-0.00309596,-0.0117766,-0.117012,0.0298512,0.00195702,0,0,0,0,0,0,0,0,-1.44455,0.00791392,-0.0107577,0.0463223,0.0295349,0.00170717,0,0,0,0,0,0,0,0,0.907668,0.0941217,0.0795698,0.817877,0.0231502,0.00583963,0,0,0,0,0,0,0,0
277,1.1004,-0.0513856,0.00185382,-0.356992,-0.025773,0.013053,0,0,0,0,0,0,0,0,1.14238,-0.0442254,-0.00889456,-0.124351,-0.0307864,0.0132668,0,0,0,0,0,0,0,0,0.928517,-0.0246886,0.0202618,0.0115257,-0.0262827,0.0130415,0,0,0,0,0,0,0,0,0.865341,0.0807609,0.0904007,0.851308,0.0199534,0.00184858,0,0,0,0,0,0,0,0
278,-1.72076,-0.0400272,0.0170391,-0.359969,-0.00416371,-0.000239218,0,0,0,0,0,0,0,0,-1.75378,-0.0473034,0.0150643,-0.29116,0.000470154,-0.000450516,0,0,0,0,0,0,0,0,-1.31688,0.0114261,0.0988113,0.166867,-0.00361983,-0.00020687,0,0,0,0,0,0,0,0,0.376769,0.0642745,0.0839127,0.885292,0.0182013,0.000978679,0,0,0,0,0,0,0,0
279,-0.0739214,-0.00736895,-0.00118984,-0.379233,0.0443948,0.00523066,0,0,0,0,0,0,0,0,-0.261489,-0.00169488,-0.0121205,-0.185956,0.0478236,0.00476837,0,0,0,0,0,0,0,0,-0.684381,0.0181594,-0.0156153,0.105104,0.0462327,0.00493093,0,0,0,0,0,0,0,0,0.865109,0.0897878,0.0802344,0.840576,0.0234494,0.00463462,0,0,0,0,0,0,0,0
280,0.534845,-0.0140994,0.00708965,-0.00656137,0.0170334,0.000465614,0,0,0,0,0,0,0,0,0.573617,-0.00631869,-0.000671185,-0.0475863,0.0193425,0.000353043,0,0,0,0,0,0,0,0,0.113063,-0.00166944,0.00115355,-0.00408618,0.0174213,0.000239592,0,0,0,0,0,0,0,0,1.04582,0.101107,0.0948595,0.808245,0.0322413,0.00559988,0,0,0,0,0,0,0,0
281,-2.38499,-0.0427454,0.0372221,-0.145107,-0.0020121,0.000338266,0,0,0,0,0,0,0,0,-2.37356,-0.0603077,0.0327559,-0.274107,-0.00160332,0.000134814,0,0,0,0,0,0,0,0,-2.76459,-0.0579589,0.0504937,0.310508,-0.00423134,-0.000206446,0,0,0,0,0,0,0,0,0.870875,0.0887859,0.0713127,0.753979,0.0238184,0.00534188,0,0,0,0,0,0,0,0
282,0.699117,-0.00705283,-0.0318019,-0.28807,-0.0634316,-0.000918177,0,0,0,0,0,0,0,0,0.850135,-0.00873208,-0.0135825,-0.441173,-0.0625973,-0.000894813,0,0,0,0,0,0,0,0,-0.13613,0.0775021,0.010664,0.056313,-0.0631736,-0.00086308,0,0,0,0,0,0,0,0,0.621612,0.0943556,0.0840634,0.722856,0.0154639,0.000922321,0,0,0,0,0,0,0,0
283,-0.384955,-0.0163221,0.00307962,-0.283174,0.018519,0.00133374,0,0,0,0,0,0,0,0,-0.423783,-0.00885148,0.000714667,-0.353122,0.0160479,0.000791147,0,0,0,0,0,0,0,0,-0.699634,-0.0137218,0.00864211,-0.0146449,0.0162983,0.00121725,0,0,0,0,0,0,0,0,0.861743,0.0866907,0.0834006,0.832171,0.0265494,0.00529655,0,0,0,0,0,0,0,0
284,1.3844,0.0330524,-0.0204723,0.043997,-0.0813142,-0.00328847,0,0,0,0,0,0,0,0,1.52715,0.0400084,-0.0124324,-0.113327,-0.0773075,-0.0033785,0,0,0,0,0,0,0,0,1.12635,0.0310293,-0.0167977,0.161502,-0.0791262,-0.00328022,0,0,0,0,0,0,0,0,1.06153,0.105982,0.0879504,0.886787,0.0266237,0.00515495,0,0,0,0,0,0,0,0
285,-0.15432,-0.177969,0.0251261,1.008,0.0655408,-0.00327432,0,0,0,0,0,0,0,0,-0.497553,-0.154422,0.0185912,0.957751,0.0623359,-0.00293352,0,0,0,0,0,0,0,0,-0.00698682,-0.148589,0.0247108,1.30512,0.0606539,-0.00283173,0,0,0,0,0,0,0,0,0.659474,0.0613763,0.0399178,0.642927,0.0243847,0.00204934,0,0,0,0,0,0,0,0
286,-1.84427,-0.0397176,0.025138,-0.30754,0.0115312,0.00532381,0,0,0,0,0,0,0,0,-1.97632,-0.0461394,-0.00161403,-0.367732,0.00543744,0.00616418,0,0,0,0,0,0,0,0,-2.13564,-0.0331498,0.0337286,0.077913,0.00886876,0.00545754,0,0,0,0,0,0,0,0,0.731408,0.0761197,0.0783147,0.795484,0.0219318,0.00485513,0,0,0,0,0,0,0,0
287,-0.918535,-0.00697851,-0.0126308,-0.190154,-0.0112531,-0.00395549,0,0,0,0,0,0,0,0,-0.920964,-0.00150827,-0.016241,-0.26223,-0.0081886,-0.00407334,0,0,0,0,0,0,0,0,-1.42645,0.014692,-0.00551509,0.0446815,-0.011285,-0.00375844,0,0,0,0,0,0,0,0,0.767515,0.0844201,0.075684,0.809384,0.0232764,0.00463344,0,0,0,0,0,0,0,0
288,1.09201,-0.00946394,0.00399016,-0.0425484,-0.00455686,0.00052,0,0,0,0,0,0,0,0,1.07318,-0.00108201,0.000686503,0.00944366,-0.00829694,0.0012105,0,0,0,0,0,0,0,0,0.744294,-0.00303289,0.00212814,-0.00699609,-0.00492822,0.00038744,0,0,0,0,0,0,0,0,0.971516,0.100688,0.0918892,0.937399,0.028191,0.00501507,0,0,0,0,0,0,0,0
289,0.51576,-0.0160754,-0.00298731,-0.225325,-0.011803,-0.00237256,0,0,0,0,0,0,0,0,0.500196,-0.0137983,-0.00947742,-0.179032,-0.0105355,-0.00217232,0,0,0,0,0,0,0,0,0.257739,-0.0107194,0.00525364,-0.0142124,-0.0107911,-0.00271582,0,0,0,0,0,0,0,0,0.788927,0.0830589,0.0860815,0.714491,0.0219068,0.0037422,0,0,0,0,0,0,0,0
290,-0.203221,-0.00970196,0.00912726,-0.0511547,-0.0500705,0.0015656,0,0,0,0,0,0,0,0,-0.0522482,-0.00799987,0.00133056,-0.158866,-0.0525434,0.00113295,0,0,0,0,0,0,0,0,-0.663151,-0.00268484,0.0017774,-0.00614138,-0.0517087,0.000572602,0,0,0,0,0,0,0,0,1.18893,0.0990087,0.0868844,0.923369,0.0297444,0.00485043,0,0,0,0,0,0,0,0
291,-1.70797,0.159112,0.0290876,0.0107074,-0.0313143,-0.0075464,0,0,0,0,0,0,0,0,-1.40246,0.153795,0.0314209,0.126749,-0.0272589,-0.00784703,0,0,0,0,0,0,0,0,-2.07058,0.157549,0.0370689,0.0251108,-0.0326097,-0.00745281,0,0,0,0,0,0,0,0,0.765413,0.0290911,0.0776913,0.834641,0.015827,0.000863541,0,0,0,0,0,0,0,0
292,0.87381,-0.0313293,0.00575079,-0.233334,-0.0312297,-0.00208044,0,0,0,0,0,0,0,0,0.779347,-0.032629,0.00318212,-0.278783,-0.0352134,-0.00185468,0,0,0,0,0,0,0,0,0.800185,-0.0289523,0.0249371,0.0336921,-0.0322398,-0.00198426,0,0,0,0,0,0,0,0,0.56708,0.0727299,0.067921,0.838646,0.0182393,0.00118076,0,0,0,0,0,0,0,0
293,0.495825,-0.0146048,0.0116739,-0.0331733,0.0422331,0.000141168,0,0,0,0,0,0,0,0,0.197061,-0.0177913,-0.00317736,-0.0827758,0.0414511,0.00094412,0,0,0,0,0,0,0,0,-0.107617,-0.00563028,0.00395389,-0.0112862,0.0445885,0.000244202,0,0,0,0,0,0,0,0,1.0027,0.105148,0.0870479,0.798509,0.0277724,0.00581782,0,0,0,0,0,0,0,0
294,-0.0926998,-0.00270652,-0.0204293,-0.0804684,0.0098666,-0.0030753,0,0,0,0,0,0,0,0,0.0425417,-0.00291222,-0.0243245,-0.157721,0.0117839,-0.00306232,0,0,0,0,0,0,0,0,-0.608892,0.0236237,-0.0225071,0.166948,0.0121636,-0.00326205,0,0,0,0,0,0,0,0,0.927638,0.0950225,0.0771212,0.756285,0.0227164,0.00487073,0,0,0,0,0,0,0,0
295,0.190031,-0.0307174,0.00869718,-0.300283,-0.00947845,0.00148061,0,0,0,0,0,0,0,0,0.324264,-0.0330761,0.0091405,-0.127268,-0.00393372,0.000818472,0,0,0,0,0,0,0,0,-0.108339,-0.0240563,0.018492,0.00674764,-0.00691568,0.000960037,0,0,0,0,0,0,0,0,0.797497,0.0900682,0.0942733,0.692018,0.0224806,0.00490085,0,0,0,0,0,0,0,0
296,-1.2806,-0.119695,0.0352683,0.754526,-0.00400125,-0.00736196,0,0,0,0,0,0,0,0,-1.18591,-0.110168,0.0602322,0.616174,0.00117995,-0.00768081,0,0,0,0,0,0,0,0,-1.23031,-0.104628,0.0440257,0.798056,0.000365029,-0.00764092,0,0,0,0,0,0,0,0,0.513267,0.0851908,0.0287574,0.801599,0.0203984,0.00123464,0,0,0,0,0,0,0,0
297,0.285347,-0.000656069,-0.00119827,-0.281168,-0.0316253,-0.00791666,0,0,0,0,0,0,0,0,0.484476,-0.00717652,0.00996285,-0.369106,-0.0292215,-0.00811258,0,0,0,0,0,0,0,0,0.468182,-0.0162393,0.0131268,-0.0112592,-0.0304471,-0.00804871,0,0,0,0,0,0,0,0,0.54919,0.0733971,0.0635849,0.806483,0.019893,0.00114263,0,0,0,0,0,0,0,0
298,-2.76725,-0.0441816,0.0296537,-0.445505,-0.0103413,-0.00307318,0,0,0,0,0,0,0,0,-2.79465,-0.0641789,0.0117579,-0.306935,-0.0129186,-0.00286595,0,0,0,0,0,0,0,0,-2.74449,-0.0144861,0.0578399,0.106241,-0.0136954,-0.00277996,0,0,0,0,0,0,0,0,0.17965,0.0610215,0.0558869,0.711773,0.0172427,0.00108735,0,0,0,0,0,0,0,0
299,-2.5354,-0.125992,-0.0125662,-0.229968,0.0216713,-0.00569767,0,0,0,0,0,0,0,0,-2.50926,-0.0975104,0.0119727,-0.164613,0.0153253,-0.00524845,0,0,0,0,0,0,0,0,-2.51945,-0.0872067,0.00944438,0.224993,0.0187461,-0.00543542,0,0,0,0,0,0,0,0,0.28014,0.0787431,0.0574329,0.7173,0.0139327,0.000765839,0,0,0,0,0,0,0,0
300,2.59545,-0.0152651,-0.00081755,-0.216167,-0.0293655,-0.00108543,0,0,0,0,0,0,0,0,2.67981,-0.0111301,-0.00559198,-0.15945,-0.0356164,-0.000306416,0,0,0,0,0,0,0,0,2.47469,-0.012655,0.00484232,-0.0142294,-0.0317106,-0.000804586,0,0,0,0,0,0,0,0,0.86132,0.0842751,0.0813025,0.787885,0.0199674,0.00358462,0,0,0,0,0,0,0,0
